timestamp;nodo;carico_kw;fv_kw;stato_attuale_prelievo_kw;stato_attuale_immissione_kw;fv_prelievo_kw;fv_immissione_kw;fv_accumulo_autoconsumo_prelievo_kw;fv_accumulo_autoconsumo_immissione_kw;fv_accumulo_riduzione_picchi_prelievo_kw;fv_accumulo_riduzione_picchi_immissione_kw;auto_soc_pct;picchi_soc_pct
2026-06-17T06:45;MI;236.4;1.6;236.4;0.0;234.9;0.0;234.9;0.0;234.9;0.0;10.0;90.0
2026-06-17T07:00;MI;238.3;4.3;238.3;0.0;234.0;0.0;234.0;0.0;234.0;0.0;10.0;90.0
2026-06-17T07:15;MI;240.4;6.0;240.4;0.0;234.4;0.0;234.4;0.0;234.4;0.0;10.0;90.0
2026-06-17T07:30;MI;242.4;5.3;242.4;0.0;237.1;0.0;237.1;0.0;237.1;0.0;10.0;90.0
2026-06-17T07:45;MI;244.5;3.9;244.5;0.0;240.6;0.0;240.6;0.0;240.6;0.0;10.0;90.0
2026-06-17T08:00;MI;246.6;4.5;246.6;0.0;242.1;0.0;242.1;0.0;242.1;0.0;10.0;90.0
2026-06-17T08:15;MI;248.8;9.2;248.8;0.0;239.6;0.0;239.6;0.0;239.6;0.0;10.0;90.0
2026-06-17T08:30;MI;250.9;17.8;250.9;0.0;233.0;0.0;233.0;0.0;233.0;0.0;10.0;90.0
2026-06-17T08:45;MI;252.9;19.5;252.9;0.0;233.4;0.0;233.4;0.0;233.4;0.0;10.0;90.0
2026-06-17T09:00;MI;254.9;17.8;254.9;0.0;237.1;0.0;237.1;0.0;237.1;0.0;10.0;90.0
2026-06-17T09:15;MI;256.8;27.3;256.8;0.0;229.5;0.0;229.5;0.0;229.5;0.0;10.0;90.0
2026-06-17T09:30;MI;258.6;10.0;258.6;0.0;248.6;0.0;248.6;0.0;248.6;0.0;10.0;90.0
2026-06-17T09:45;MI;260.4;3.5;260.4;0.0;256.8;0.0;256.8;0.0;256.1;0.0;10.0;89.9
2026-06-17T10:00;MI;262.0;3.7;262.0;0.0;258.2;0.0;258.2;0.0;256.1;0.0;10.0;89.6
2026-06-17T10:15;MI;263.5;3.9;263.5;0.0;259.6;0.0;259.6;0.0;256.1;0.0;10.0;89.1
2026-06-17T10:30;MI;264.8;4.1;264.8;0.0;260.8;0.0;260.8;0.0;256.1;0.0;10.0;88.5
2026-06-17T10:45;MI;266.0;16.3;266.0;0.0;249.7;0.0;249.7;0.0;249.7;0.0;10.0;88.5
2026-06-17T11:00;MI;267.1;32.7;267.1;0.0;234.4;0.0;234.4;0.0;241.1;0.0;10.0;89.3
2026-06-17T11:15;MI;268.0;12.0;268.0;0.0;256.0;0.0;256.0;0.0;256.0;0.0;10.0;89.3
2026-06-17T11:30;MI;268.8;4.6;268.8;0.0;264.2;0.0;264.2;0.0;256.1;0.0;10.0;88.2
2026-06-17T11:45;MI;269.4;9.9;269.4;0.0;259.6;0.0;259.6;0.0;256.1;0.0;10.0;87.7
2026-06-17T12:00;MI;270.0;29.7;270.0;0.0;240.3;0.0;240.3;0.0;241.1;0.0;10.0;87.8
2026-06-17T12:15;MI;270.4;31.2;270.4;0.0;239.2;0.0;239.2;0.0;241.1;0.0;10.0;88.0
2026-06-17T12:30;MI;270.6;12.6;270.6;0.0;258.0;0.0;258.0;0.0;256.1;0.0;10.0;87.8
2026-06-17T12:45;MI;270.8;4.9;270.8;0.0;265.9;0.0;265.9;0.0;256.1;0.0;10.0;86.4
2026-06-17T13:00;MI;270.9;4.9;270.9;0.0;265.9;0.0;265.9;0.0;256.1;0.0;10.0;85.1
2026-06-17T13:15;MI;270.9;11.3;270.9;0.0;259.6;0.0;259.6;0.0;256.1;0.0;10.0;84.6
2026-06-17T13:30;MI;270.9;20.7;270.9;0.0;250.2;0.0;250.2;0.0;250.2;0.0;10.0;84.6
2026-06-17T13:45;MI;270.8;29.0;270.8;0.0;241.8;0.0;241.8;0.0;241.8;0.0;10.0;84.6
2026-06-17T14:00;MI;270.8;34.4;270.8;0.0;236.4;0.0;236.4;0.0;241.1;0.0;10.0;85.1
2026-06-17T14:15;MI;270.7;38.4;270.7;0.0;232.3;0.0;232.3;0.0;241.1;0.0;10.0;86.2
2026-06-17T14:30;MI;270.7;37.2;270.7;0.0;233.5;0.0;233.5;0.0;241.1;0.0;10.0;87.0
2026-06-17T14:45;MI;270.6;26.6;270.6;0.0;244.0;0.0;244.0;0.0;244.0;0.0;10.0;87.0
2026-06-17T15:00;MI;270.6;16.0;270.6;0.0;254.5;0.0;254.5;0.0;254.5;0.0;10.0;87.0
2026-06-17T15:15;MI;270.5;11.9;270.5;0.0;258.6;0.0;258.6;0.0;256.1;0.0;10.0;86.7
2026-06-17T15:30;MI;270.5;19.1;270.5;0.0;251.4;0.0;251.4;0.0;251.4;0.0;10.0;86.7
2026-06-17T15:45;MI;270.4;30.4;270.4;0.0;240.0;0.0;240.0;0.0;241.1;0.0;10.0;86.8
2026-06-17T16:00;MI;270.2;3.7;270.2;0.0;266.5;0.0;266.5;0.0;256.1;0.0;10.0;85.4
2026-06-17T16:15;MI;270.0;3.5;270.0;0.0;266.5;0.0;266.5;0.0;256.1;0.0;10.0;84.0
2026-06-17T16:30;MI;269.8;3.3;269.8;0.0;266.4;0.0;266.4;0.0;256.1;0.0;10.0;82.6
2026-06-17T16:45;MI;269.3;3.1;269.3;0.0;266.2;0.0;266.2;0.0;256.1;0.0;10.0;81.2
2026-06-17T17:00;MI;268.8;2.9;268.8;0.0;265.9;0.0;265.9;0.0;256.1;0.0;10.0;79.9
2026-06-17T17:15;MI;268.1;2.7;268.1;0.0;265.5;0.0;265.5;0.0;256.1;0.0;10.0;78.6
2026-06-17T17:30;MI;267.3;2.5;267.3;0.0;264.9;0.0;264.9;0.0;256.1;0.0;10.0;77.4
2026-06-17T17:45;MI;266.4;2.2;266.4;0.0;264.1;0.0;264.1;0.0;256.1;0.0;10.0;76.3
2026-06-17T18:00;MI;265.2;2.0;265.2;0.0;263.2;0.0;263.2;0.0;256.1;0.0;10.0;75.3
2026-06-17T18:15;MI;264.0;1.8;264.0;0.0;262.2;0.0;262.2;0.0;256.1;0.0;10.0;74.5
2026-06-17T18:30;MI;262.6;1.5;262.6;0.0;261.1;0.0;261.1;0.0;256.1;0.0;10.0;73.8
2026-06-17T18:45;MI;261.1;1.3;261.1;0.0;259.8;0.0;259.8;0.0;256.1;0.0;10.0;73.3
2026-06-17T19:00;MI;259.4;1.1;259.4;0.0;258.4;0.0;258.4;0.0;256.1;0.0;10.0;73.0
2026-06-17T19:15;MI;257.7;0.8;257.7;0.0;256.9;0.0;256.9;0.0;256.1;0.0;10.0;72.9
2026-06-17T19:30;MI;255.9;2.7;255.9;0.0;253.2;0.0;253.2;0.0;253.2;0.0;10.0;72.9
2026-06-17T19:45;MI;254.1;3.5;254.1;0.0;250.5;0.0;250.5;0.0;250.5;0.0;10.0;72.9
2026-06-17T20:00;MI;252.2;1.9;252.2;0.0;250.2;0.0;250.2;0.0;250.2;0.0;10.0;72.9
2026-06-17T20:15;MI;250.2;0.8;250.2;0.0;249.5;0.0;249.5;0.0;249.5;0.0;10.0;72.9
2026-06-17T20:30;MI;248.3;0.0;248.3;0.0;248.3;0.0;248.3;0.0;248.3;0.0;10.0;72.9
2026-06-17T20:45;MI;246.4;0.0;246.4;0.0;246.4;0.0;246.4;0.0;246.4;0.0;10.0;72.9
2026-06-17T21:00;MI;244.5;0.0;244.5;0.0;244.5;0.0;244.5;0.0;244.5;0.0;10.0;72.9
2026-06-17T21:15;MI;242.6;0.0;242.6;0.0;242.6;0.0;242.6;0.0;242.6;0.0;10.0;72.9
2026-06-17T21:30;MI;240.7;0.0;240.7;0.0;240.7;0.0;240.7;0.0;241.1;0.0;10.0;72.9
2026-06-17T21:45;MI;238.9;0.0;238.9;0.0;238.9;0.0;238.9;0.0;241.1;0.0;10.0;73.2
2026-06-17T22:00;MI;237.1;0.0;237.1;0.0;237.1;0.0;237.1;0.0;241.1;0.0;10.0;73.7
2026-06-17T22:15;MI;235.4;0.0;235.4;0.0;235.4;0.0;235.4;0.0;241.1;0.0;10.0;74.3
2026-06-17T22:30;MI;233.7;0.0;233.7;0.0;233.7;0.0;233.7;0.0;241.1;0.0;10.0;75.2
2026-06-17T22:45;MI;232.2;0.0;232.2;0.0;232.2;0.0;232.2;0.0;241.1;0.0;10.0;76.2
2026-06-17T23:00;MI;230.7;0.0;230.7;0.0;230.7;0.0;230.7;0.0;241.1;0.0;10.0;77.4
2026-06-17T23:15;MI;229.3;0.0;229.3;0.0;229.3;0.0;229.3;0.0;241.1;0.0;10.0;78.7
2026-06-17T23:30;MI;228.1;0.0;228.1;0.0;228.1;0.0;228.1;0.0;241.1;0.0;10.0;80.2
2026-06-17T23:45;MI;226.9;0.0;226.9;0.0;226.9;0.0;226.9;0.0;241.1;0.0;10.0;81.9
2026-06-15T00:00;RM;179.5;0.0;179.5;0.0;179.5;0.0;179.5;0.0;181.5;0.0;10.0;72.6
2026-06-15T00:15;RM;178.5;0.0;178.5;0.0;178.5;0.0;178.5;0.0;181.5;0.0;10.0;73.0
2026-06-15T00:30;RM;177.5;0.0;177.5;0.0;177.5;0.0;177.5;0.0;181.5;0.0;10.0;73.4
2026-06-15T00:45;RM;176.7;0.0;176.7;0.0;176.7;0.0;176.7;0.0;181.5;0.0;10.0;74.0
2026-06-15T01:00;RM;175.9;0.0;175.9;0.0;175.9;0.0;175.9;0.0;181.5;0.0;10.0;74.6
2026-06-15T01:15;RM;175.2;0.0;175.2;0.0;175.2;0.0;175.2;0.0;181.5;0.0;10.0;75.3
2026-06-15T01:30;RM;174.5;0.0;174.5;0.0;174.5;0.0;174.5;0.0;181.5;0.0;10.0;76.1
2026-06-15T01:45;RM;174.0;0.0;174.0;0.0;174.0;0.0;174.0;0.0;181.5;0.0;10.0;77.0
2026-06-15T02:00;RM;173.6;0.0;173.6;0.0;173.6;0.0;173.6;0.0;181.5;0.0;10.0;77.9
2026-06-15T02:15;RM;173.2;0.0;173.2;0.0;173.2;0.0;173.2;0.0;181.5;0.0;10.0;78.9
2026-06-15T02:30;RM;173.0;0.0;173.0;0.0;173.0;0.0;173.0;0.0;181.5;0.0;10.0;79.9
2026-06-15T02:45;RM;172.9;0.0;172.9;0.0;172.9;0.0;172.9;0.0;181.5;0.0;10.0;80.8
2026-06-15T03:00;RM;172.9;0.0;172.9;0.0;172.9;0.0;172.9;0.0;181.5;0.0;10.0;81.8
2026-06-15T03:15;RM;173.0;0.0;173.0;0.0;173.0;0.0;173.0;0.0;181.5;0.0;10.0;82.8
2026-06-15T03:30;RM;173.2;0.0;173.2;0.0;173.2;0.0;173.2;0.0;181.5;0.0;10.0;83.8
2026-06-15T03:45;RM;173.5;0.0;173.5;0.0;173.5;0.0;173.5;0.0;181.5;0.0;10.0;84.7
2026-06-15T04:00;RM;173.8;0.0;173.8;0.0;173.8;0.0;173.8;0.0;181.5;0.0;10.0;85.6
2026-06-15T04:15;RM;174.3;0.0;174.3;0.0;174.3;0.0;174.3;0.0;181.5;0.0;10.0;86.4
2026-06-15T04:30;RM;174.9;0.0;174.9;0.0;174.9;0.0;174.9;0.0;181.5;0.0;10.0;87.2
2026-06-15T04:45;RM;175.6;0.0;175.6;0.0;175.6;0.0;175.6;0.0;181.5;0.0;10.0;87.9
2026-06-15T05:00;RM;176.3;0.0;176.3;0.0;176.3;0.0;176.3;0.0;181.5;0.0;10.0;88.5
2026-06-15T05:15;RM;177.2;0.0;177.2;0.0;177.2;0.0;177.2;0.0;181.5;0.0;10.0;89.0
2026-06-15T05:30;RM;178.2;0.0;178.2;0.0;178.2;0.0;178.2;0.0;181.5;0.0;10.0;89.3
2026-06-15T05:45;RM;179.2;2.8;179.2;0.0;176.5;0.0;176.5;0.0;181.5;0.0;10.0;89.9
2026-06-15T06:00;RM;180.4;6.7;180.4;0.0;173.7;0.0;173.7;0.0;174.3;0.0;10.0;90.0
2026-06-15T06:15;RM;181.7;11.2;181.7;0.0;170.5;0.0;170.5;0.0;170.5;0.0;10.0;90.0
2026-06-15T06:30;RM;183.1;16.0;183.1;0.0;167.1;0.0;167.1;0.0;167.1;0.0;10.0;90.0
2026-06-15T06:45;RM;184.6;21.1;184.6;0.0;163.5;0.0;163.5;0.0;163.5;0.0;10.0;90.0
2026-06-15T07:00;RM;186.1;26.5;186.1;0.0;159.6;0.0;159.6;0.0;159.6;0.0;10.0;90.0
2026-06-15T07:15;RM;187.8;32.4;187.8;0.0;155.3;0.0;155.3;0.0;155.3;0.0;10.0;90.0
2026-06-15T07:30;RM;189.5;38.8;189.5;0.0;150.6;0.0;150.6;0.0;150.6;0.0;10.0;90.0
2026-06-15T07:45;RM;191.2;45.7;191.2;0.0;145.5;0.0;145.5;0.0;145.5;0.0;10.0;90.0
2026-06-15T08:00;RM;193.0;53.0;193.0;0.0;140.0;0.0;140.0;0.0;140.0;0.0;10.0;90.0
2026-06-15T08:15;RM;194.8;58.2;194.8;0.0;136.6;0.0;136.6;0.0;136.6;0.0;10.0;90.0
2026-06-15T08:30;RM;196.6;63.6;196.6;0.0;133.0;0.0;133.0;0.0;133.0;0.0;10.0;90.0
2026-06-15T08:45;RM;198.4;69.7;198.4;0.0;128.7;0.0;128.7;0.0;128.7;0.0;10.0;90.0
2026-06-15T09:00;RM;200.2;76.7;200.2;0.0;123.6;0.0;123.6;0.0;123.6;0.0;10.0;90.0
2026-06-15T09:15;RM;202.0;82.3;202.0;0.0;119.7;0.0;119.7;0.0;119.7;0.0;10.0;90.0
2026-06-15T09:30;RM;203.7;86.2;203.7;0.0;117.5;0.0;117.5;0.0;117.5;0.0;10.0;90.0
2026-06-15T09:45;RM;205.4;90.3;205.4;0.0;115.0;0.0;115.0;0.0;115.0;0.0;10.0;90.0
2026-06-15T10:00;RM;206.9;94.9;206.9;0.0;112.1;0.0;112.1;0.0;112.1;0.0;10.0;90.0
2026-06-15T10:15;RM;208.5;99.7;208.5;0.0;108.8;0.0;108.8;0.0;108.8;0.0;10.0;90.0
2026-06-15T10:30;RM;209.9;104.5;209.9;0.0;105.4;0.0;105.4;0.0;105.4;0.0;10.0;90.0
2026-06-15T10:45;RM;211.3;108.9;211.3;0.0;102.4;0.0;102.4;0.0;102.4;0.0;10.0;90.0
2026-06-15T11:00;RM;212.6;112.8;212.6;0.0;99.8;0.0;99.8;0.0;99.8;0.0;10.0;90.0
2026-06-15T11:15;RM;213.8;116.4;213.8;0.0;97.4;0.0;97.4;0.0;97.4;0.0;10.0;90.0
2026-06-15T11:30;RM;214.9;119.6;214.9;0.0;95.3;0.0;95.3;0.0;95.3;0.0;10.0;90.0
2026-06-15T11:45;RM;215.9;122.3;215.9;0.0;93.6;0.0;93.6;0.0;93.6;0.0;10.0;90.0
2026-06-15T12:00;RM;216.9;124.1;216.9;0.0;92.7;0.0;92.7;0.0;92.7;0.0;10.0;90.0
2026-06-15T12:15;RM;217.7;125.4;217.7;0.0;92.3;0.0;92.3;0.0;92.3;0.0;10.0;90.0
2026-06-15T12:30;RM;218.5;126.7;218.5;0.0;91.8;0.0;91.8;0.0;91.8;0.0;10.0;90.0
2026-06-15T12:45;RM;219.1;128.3;219.1;0.0;90.8;0.0;90.8;0.0;90.8;0.0;10.0;90.0
2026-06-15T13:00;RM;219.7;130.1;219.7;0.0;89.6;0.0;89.6;0.0;89.6;0.0;10.0;90.0
2026-06-15T13:15;RM;220.2;129.2;220.2;0.0;91.0;0.0;91.0;0.0;91.0;0.0;10.0;90.0
2026-06-15T13:30;RM;220.6;127.5;220.6;0.0;93.1;0.0;93.1;0.0;93.1;0.0;10.0;90.0
2026-06-15T13:45;RM;220.9;126.3;220.9;0.0;94.6;0.0;94.6;0.0;94.6;0.0;10.0;90.0
2026-06-15T14:00;RM;221.1;125.6;221.1;0.0;95.5;0.0;95.5;0.0;95.5;0.0;10.0;90.0
2026-06-15T14:15;RM;221.3;124.8;221.3;0.0;96.5;0.0;96.5;0.0;96.5;0.0;10.0;90.0
2026-06-15T14:30;RM;221.4;121.4;221.4;0.0;100.0;0.0;100.0;0.0;100.0;0.0;10.0;90.0
2026-06-15T14:45;RM;221.4;118.2;221.4;0.0;103.2;0.0;103.2;0.0;103.2;0.0;10.0;90.0
2026-06-15T15:00;RM;221.3;114.9;221.3;0.0;106.4;0.0;106.4;0.0;106.4;0.0;10.0;90.0
2026-06-15T15:15;RM;221.1;111.5;221.1;0.0;109.6;0.0;109.6;0.0;109.6;0.0;10.0;90.0
2026-06-15T15:30;RM;220.9;107.9;220.9;0.0;113.0;0.0;113.0;0.0;113.0;0.0;10.0;90.0
2026-06-15T15:45;RM;220.6;103.6;220.6;0.0;117.1;0.0;117.1;0.0;117.1;0.0;10.0;90.0
2026-06-15T16:00;RM;220.3;97.9;220.3;0.0;122.4;0.0;122.4;0.0;122.4;0.0;10.0;90.0
2026-06-15T16:15;RM;219.8;91.9;219.8;0.0;127.9;0.0;127.9;0.0;127.9;0.0;10.0;90.0
2026-06-15T16:30;RM;219.3;86.1;219.3;0.0;133.1;0.0;133.1;0.0;133.1;0.0;10.0;90.0
2026-06-15T16:45;RM;218.6;80.8;218.6;0.0;137.9;0.0;137.9;0.0;137.9;0.0;10.0;90.0
2026-06-15T17:00;RM;217.8;75.6;217.8;0.0;142.2;0.0;142.2;0.0;142.2;0.0;10.0;90.0
2026-06-15T17:15;RM;217.0;70.2;217.0;0.0;146.8;0.0;146.8;0.0;146.8;0.0;10.0;90.0
2026-06-15T17:30;RM;216.0;64.2;216.0;0.0;151.8;0.0;151.8;0.0;151.8;0.0;10.0;90.0
2026-06-15T17:45;RM;214.9;58.0;214.9;0.0;156.9;0.0;156.9;0.0;156.9;0.0;10.0;90.0
2026-06-15T18:00;RM;213.6;52.1;213.6;0.0;161.5;0.0;161.5;0.0;161.5;0.0;10.0;90.0
2026-06-15T18:15;RM;212.3;46.6;212.3;0.0;165.7;0.0;165.7;0.0;165.7;0.0;10.0;90.0
2026-06-15T18:30;RM;210.8;40.0;210.8;0.0;170.8;0.0;170.8;0.0;170.8;0.0;10.0;90.0
2026-06-15T18:45;RM;209.2;33.4;209.2;0.0;175.8;0.0;175.8;0.0;175.8;0.0;10.0;90.0
2026-06-15T19:00;RM;207.6;27.5;207.6;0.0;180.1;0.0;180.1;0.0;180.1;0.0;10.0;90.0
2026-06-15T19:15;RM;205.9;22.0;205.9;0.0;183.9;0.0;183.9;0.0;183.9;0.0;10.0;90.0
2026-06-15T19:30;RM;204.1;16.7;204.1;0.0;187.4;0.0;187.4;0.0;187.4;0.0;10.0;90.0
2026-06-15T19:45;RM;202.3;11.6;202.3;0.0;190.7;0.0;190.7;0.0;190.7;0.0;10.0;90.0
2026-06-15T20:00;RM;200.6;6.9;200.6;0.0;193.7;0.0;193.7;0.0;193.7;0.0;10.0;90.0
2026-06-15T20:15;RM;198.9;2.8;198.9;0.0;196.1;0.0;196.1;0.0;196.1;0.0;10.0;90.0
2026-06-15T20:30;RM;197.2;0.0;197.2;0.0;197.2;0.0;197.2;0.0;196.5;0.0;10.0;89.9
2026-06-15T20:45;RM;195.5;0.0;195.5;0.0;195.5;0.0;195.5;0.0;195.5;0.0;10.0;89.9
2026-06-15T21:00;RM;194.0;0.0;194.0;0.0;194.0;0.0;194.0;0.0;194.0;0.0;10.0;89.9
2026-06-15T21:15;RM;192.5;0.0;192.5;0.0;192.5;0.0;192.5;0.0;192.5;0.0;10.0;89.9
2026-06-15T21:30;RM;191.1;0.0;191.1;0.0;191.1;0.0;191.1;0.0;191.1;0.0;10.0;89.9
2026-06-15T21:45;RM;189.8;0.0;189.8;0.0;189.8;0.0;189.8;0.0;189.8;0.0;10.0;89.9
2026-06-15T22:00;RM;188.6;0.0;188.6;0.0;188.6;0.0;188.6;0.0;188.6;0.0;10.0;89.9
2026-06-15T22:15;RM;187.5;0.0;187.5;0.0;187.5;0.0;187.5;0.0;187.5;0.0;10.0;89.9
2026-06-15T22:30;RM;186.4;0.0;186.4;0.0;186.4;0.0;186.4;0.0;186.4;0.0;10.0;89.9
2026-06-15T22:45;RM;185.4;0.0;185.4;0.0;185.4;0.0;185.4;0.0;185.4;0.0;10.0;89.9
2026-06-15T23:00;RM;184.5;0.0;184.5;0.0;184.5;0.0;184.5;0.0;184.5;0.0;10.0;89.9
2026-06-15T23:15;RM;183.5;0.0;183.5;0.0;183.5;0.0;183.5;0.0;183.5;0.0;10.0;89.9
2026-06-15T23:30;RM;182.7;0.0;182.7;0.0;182.7;0.0;182.7;0.0;182.7;0.0;10.0;89.9
2026-06-15T23:45;RM;181.9;0.0;181.9;0.0;181.9;0.0;181.9;0.0;181.9;0.0;10.0;89.9
2026-06-16T00:00;RM;179.5;0.0;179.5;0.0;179.5;0.0;179.5;0.0;180.3;0.0;10.0;90.0
2026-06-16T00:15;RM;178.8;0.0;178.8;0.0;178.8;0.0;178.8;0.0;178.8;0.0;10.0;90.0
2026-06-16T00:30;RM;178.1;0.0;178.1;0.0;178.1;0.0;178.1;0.0;178.1;0.0;10.0;90.0
2026-06-16T00:45;RM;177.5;0.0;177.5;0.0;177.5;0.0;177.5;0.0;177.5;0.0;10.0;90.0
2026-06-16T01:00;RM;176.9;0.0;176.9;0.0;176.9;0.0;176.9;0.0;176.9;0.0;10.0;90.0
2026-06-16T01:15;RM;176.5;0.0;176.5;0.0;176.5;0.0;176.5;0.0;176.5;0.0;10.0;90.0
2026-06-16T01:30;RM;176.0;0.0;176.0;0.0;176.0;0.0;176.0;0.0;176.0;0.0;10.0;90.0
2026-06-16T01:45;RM;175.7;0.0;175.7;0.0;175.7;0.0;175.7;0.0;175.7;0.0;10.0;90.0
2026-06-16T02:00;RM;175.5;0.0;175.5;0.0;175.5;0.0;175.5;0.0;175.5;0.0;10.0;90.0
2026-06-16T02:15;RM;175.3;0.0;175.3;0.0;175.3;0.0;175.3;0.0;175.3;0.0;10.0;90.0
2026-06-16T02:30;RM;175.3;0.0;175.3;0.0;175.3;0.0;175.3;0.0;175.3;0.0;10.0;90.0
2026-06-16T02:45;RM;175.4;0.0;175.4;0.0;175.4;0.0;175.4;0.0;175.4;0.0;10.0;90.0
2026-06-16T03:00;RM;175.5;0.0;175.5;0.0;175.5;0.0;175.5;0.0;175.5;0.0;10.0;90.0
2026-06-16T03:15;RM;175.8;0.0;175.8;0.0;175.8;0.0;175.8;0.0;175.8;0.0;10.0;90.0
2026-06-16T03:30;RM;176.2;0.0;176.2;0.0;176.2;0.0;176.2;0.0;176.2;0.0;10.0;90.0
2026-06-16T03:45;RM;176.7;0.0;176.7;0.0;176.7;0.0;176.7;0.0;176.7;0.0;10.0;90.0
2026-06-16T04:00;RM;177.3;0.0;177.3;0.0;177.3;0.0;177.3;0.0;177.3;0.0;10.0;90.0
2026-06-16T04:15;RM;178.0;0.0;178.0;0.0;178.0;0.0;178.0;0.0;178.0;0.0;10.0;90.0
2026-06-16T04:30;RM;178.8;0.0;178.8;0.0;178.8;0.0;178.8;0.0;178.8;0.0;10.0;90.0
2026-06-16T04:45;RM;179.7;0.0;179.7;0.0;179.7;0.0;179.7;0.0;179.7;0.0;10.0;90.0
2026-06-16T05:00;RM;180.7;0.0;180.7;0.0;180.7;0.0;180.7;0.0;180.7;0.0;10.0;90.0
2026-06-16T05:15;RM;181.8;0.0;181.8;0.0;181.8;0.0;181.8;0.0;181.8;0.0;10.0;90.0
2026-06-16T05:30;RM;183.0;0.0;183.0;0.0;183.0;0.0;183.0;0.0;183.0;0.0;10.0;90.0
2026-06-16T05:45;RM;184.2;1.3;184.2;0.0;182.9;0.0;182.9;0.0;182.9;0.0;10.0;90.0
2026-06-16T06:00;RM;185.5;3.6;185.5;0.0;181.9;0.0;181.9;0.0;181.9;0.0;10.0;90.0
2026-06-16T06:15;RM;186.9;7.2;186.9;0.0;179.7;0.0;179.7;0.0;179.7;0.0;10.0;90.0
2026-06-16T06:30;RM;188.3;11.8;188.3;0.0;176.6;0.0;176.6;0.0;176.6;0.0;10.0;90.0
2026-06-16T06:45;RM;189.8;13.1;189.8;0.0;176.7;0.0;176.7;0.0;176.7;0.0;10.0;90.0
2026-06-16T07:00;RM;191.3;13.3;191.3;0.0;177.9;0.0;177.9;0.0;177.9;0.0;10.0;90.0
2026-06-16T07:15;RM;192.7;13.4;192.7;0.0;179.3;0.0;179.3;0.0;179.3;0.0;10.0;90.0
2026-06-16T07:30;RM;194.2;14.6;194.2;0.0;179.6;0.0;179.6;0.0;179.6;0.0;10.0;90.0
2026-06-16T07:45;RM;195.7;17.7;195.7;0.0;178.0;0.0;178.0;0.0;178.0;0.0;10.0;90.0
2026-06-16T08:00;RM;197.1;22.6;197.1;0.0;174.5;0.0;174.5;0.0;174.5;0.0;10.0;90.0
2026-06-16T08:15;RM;198.5;30.2;198.5;0.0;168.3;0.0;168.3;0.0;168.3;0.0;10.0;90.0
2026-06-16T08:30;RM;199.8;40.9;199.8;0.0;159.0;0.0;159.0;0.0;159.0;0.0;10.0;90.0
2026-06-16T08:45;RM;201.2;49.4;201.2;0.0;151.7;0.0;151.7;0.0;151.7;0.0;10.0;90.0
2026-06-16T09:00;RM;202.4;51.2;202.4;0.0;151.2;0.0;151.2;0.0;151.2;0.0;10.0;90.0
2026-06-16T09:15;RM;203.6;56.2;203.6;0.0;147.4;0.0;147.4;0.0;147.4;0.0;10.0;90.0
2026-06-16T09:30;RM;204.7;45.3;204.7;0.0;159.4;0.0;159.4;0.0;159.4;0.0;10.0;90.0
2026-06-16T09:45;RM;205.8;31.7;205.8;0.0;174.1;0.0;174.1;0.0;174.1;0.0;10.0;90.0
2026-06-16T10:00;RM;206.8;23.0;206.8;0.0;183.7;0.0;183.7;0.0;183.7;0.0;10.0;90.0
2026-06-16T10:15;RM;207.7;22.9;207.7;0.0;184.8;0.0;184.8;0.0;184.8;0.0;10.0;90.0
2026-06-16T10:30;RM;208.6;31.7;208.6;0.0;176.9;0.0;176.9;0.0;176.9;0.0;10.0;90.0
2026-06-16T10:45;RM;209.4;47.2;209.4;0.0;162.1;0.0;162.1;0.0;162.1;0.0;10.0;90.0
2026-06-16T11:00;RM;210.1;65.4;210.1;0.0;144.7;0.0;144.7;0.0;144.7;0.0;10.0;90.0
2026-06-16T11:15;RM;210.8;77.2;210.8;0.0;133.7;0.0;133.7;0.0;133.7;0.0;10.0;90.0
2026-06-16T11:30;RM;211.4;74.6;211.4;0.0;136.8;0.0;136.8;0.0;136.8;0.0;10.0;90.0
2026-06-16T11:45;RM;212.0;59.2;212.0;0.0;152.8;0.0;152.8;0.0;152.8;0.0;10.0;90.0
2026-06-16T12:00;RM;212.5;42.6;212.5;0.0;169.9;0.0;169.9;0.0;169.9;0.0;10.0;90.0
2026-06-16T12:15;RM;213.0;35.7;213.0;0.0;177.3;0.0;177.3;0.0;177.3;0.0;10.0;90.0
2026-06-16T12:30;RM;213.4;40.4;213.4;0.0;173.0;0.0;173.0;0.0;173.0;0.0;10.0;90.0
2026-06-16T12:45;RM;213.8;51.0;213.8;0.0;162.8;0.0;162.8;0.0;162.8;0.0;10.0;90.0
2026-06-16T13:00;RM;214.1;61.5;214.1;0.0;152.6;0.0;152.6;0.0;152.6;0.0;10.0;90.0
2026-06-16T13:15;RM;214.4;68.1;214.4;0.0;146.3;0.0;146.3;0.0;146.3;0.0;10.0;90.0
2026-06-16T13:30;RM;214.7;69.1;214.7;0.0;145.6;0.0;145.6;0.0;145.6;0.0;10.0;90.0
2026-06-16T13:45;RM;214.9;66.4;214.9;0.0;148.5;0.0;148.5;0.0;148.5;0.0;10.0;90.0
2026-06-16T14:00;RM;215.1;66.3;215.1;0.0;148.8;0.0;148.8;0.0;148.8;0.0;10.0;90.0
